2;radar_station;3008.00;10.57;1358.00;3.93;0
2;rocket_site;3005.00;10.13;1360.00;0.26;0
2;nuclear_reactor;3008.00;9.57;1351.00;0.36;0
3;arms_factory;2925.00;14.28;1455.00;2.79;0
3;arms_factory;2935.00;14.03;1459.00;0.63;0
3;arms_factory;2922.00;14.07;1450.00;3.30;0
3;arms_factory;2928.00;11.30;1461.00;5.96;0
3;arms_factory;2923.00;15.98;1440.00;2.70;0
3;arms_factory;2917.00;10.80;1445.00;3.90;0
3;industrial_complex;2917.00;14.93;1437.00;1.74;0
3;industrial_complex;2915.00;10.10;1456.00;4.41;0
3;industrial_complex;2930.00;13.60;1458.00;5.97;0
3;industrial_complex;2926.00;14.80;1448.00;2.35;0
3;industrial_complex;2931.00;15.57;1448.00;0.19;0
3;industrial_complex;2926.00;15.98;1438.00;1.39;0
3;air_base;2918.00;11.88;1443.00;4.42;0
3;bunker;2909.00;9.50;1448.00;2.26;0
3;bunker;2929.00;10.70;1464.00;4.92;0
3;bunker;2935.00;15.25;1447.00;0.19;0
3;bunker;2929.00;13.60;1457.00;2.86;0
3;bunker;2920.00;13.32;1449.00;0.70;0
3;bunker;2931.00;13.73;1459.00;1.91;0
3;bunker;2925.00;15.60;1442.00;4.93;0
3;bunker;2924.00;11.48;1459.00;1.31;0
3;bunker;2908.00;10.13;1453.00;3.97;0
3;bunker;2917.00;13.65;1440.00;0.35;0
3;bunker;2925.00;14.63;1451.00;3.37;0
3;trench;2931.00;15.55;1444.00;6.04;0
3;trench;2923.00;13.38;1446.00;2.42;0
3;trench;2916.00;10.38;1454.00;0.26;0
3;trench;2907.00;9.57;1448.00;0.36;0
3;trench;2926.00;11.38;1460.00;4.48;0
3;trench;2914.00;10.80;1442.00;0.86;0
3;trench;2921.00;10.75;1458.00;3.88;0
3;trench;2918.00;12.88;1450.00;5.09;0
3;trench;2935.00;13.95;1456.00;2.93;0
3;trench;2929.00;13.60;1457.00;5.59;0
3;trench;2924.00;16.20;1440.00;0.87;0
3;anti_air_building;2928.00;10.60;1463.00;4.99;0
3;anti_air_building;2911.00;10.48;1450.00;1.38;0
3;anti_air_building;2911.00;9.50;1447.00;4.04;0
3;synthetic_refinery;2922.00;15.70;1438.00;5.60;0
3;fuel_silo;2928.00;13.50;1455.00;3.44;0
3;radar_station;2918.00;13.10;1451.00;5.59;0
3;rocket_site;2924.00;14.45;1450.00;2.48;0
3;nuclear_reactor;2935.00;15.40;1453.00;4.05;0
4;arms_factory;3042.00;13.15;1460.00;3.30;0
4;arms_factory;3062.00;11.35;1482.00;5.96;0
4;arms_factory;3049.00;11.75;1464.00;2.70;0
4;arms_factory;3065.00;10.30;1480.00;3.90;0
4;arms_factory;3045.00;13.53;1473.00;1.74;0
4;arms_factory;3044.00;12.95;1457.00;4.41;0
4;industrial_complex;3045.00;12.82;1451.00;5.97;0
4;industrial_complex;3061.00;10.45;1467.00;2.35;0
4;industrial_complex;3055.00;10.20;1492.00;0.19;0
4;industrial_complex;3066.00;10.23;1484.00;1.39;0
4;industrial_complex;3050.00;10.68;1459.00;4.42;0
4;industrial_complex;3056.00;12.85;1482.00;2.26;0
4;air_base;3049.00;13.90;1471.00;4.92;0
4;bunker;3049.00;11.55;1452.00;0.19;0
4;bunker;3042.00;13.48;1464.00;2.86;0
4;bunker;3046.00;13.68;1465.00;0.70;0
4;bunker;3052.00;11.98;1484.00;1.91;0
4;bunker;3042.00;13.93;1456.00;4.93;0
4;bunker;3053.00;13.90;1472.00;1.31;0
4;bunker;3061.00;10.30;1461.00;3.97;0
4;bunker;3057.00;12.10;1478.00;0.35;0
4;bunker;3068.00;9.93;1483.00;3.37;0
4;bunker;3062.00;10.03;1489.00;6.04;0
4;bunker;3061.00;10.85;1474.00;2.42;0
4;bunker;3071.00;9.85;1475.00;0.26;0
4;bunker;3057.00;10.05;1491.00;0.36;0
4;trench;3053.00;12.23;1468.00;4.48;0
4;trench;3054.00;12.23;1484.00;0.86;0
4;trench;3069.00;9.73;1477.00;3.88;0
4;trench;3055.00;10.57;1487.00;5.09;0
4;trench;3054.00;10.40;1459.00;2.93;0
4;trench;3057.00;12.48;1483.00;5.59;0
4;trench;3057.00;10.53;1465.00;0.87;0
4;trench;3060.00;9.88;1491.00;4.99;0
4;trench;3047.00;13.88;1474.00;1.38;0
4;trench;3060.00;10.38;1488.00;4.04;0
4;trench;3051.00;10.73;1451.00;5.60;0
4;trench;3042.00;13.48;1458.00;3.44;0
4;trench;3058.00;10.25;1459.00;4.64;0
4;anti_air_building;3044.00;13.78;1464.00;2.48;0
4;anti_air_building;3038.00;12.80;1456.00;4.05;0
4;anti_air_building;3059.00;11.95;1480.00;0.43;0
4;synthetic_refinery;3049.00;11.23;1462.00;3.09;0
4;fuel_silo;3047.00;12.43;1456.00;6.11;0
4;radar_station;3055.00;13.25;1473.00;2.54;0
4;rocket_site;3056.00;10.15;1456.00;5.16;0
4;nuclear_reactor;3054.00;10.18;1491.00;3.00;0
5;arms_factory;3158.00;9.80;1602.00;2.70;0
5;arms_factory;3141.00;10.00;1596.00;3.90;0
5;arms_factory;3142.00;10.40;1592.00;1.74;0
5;arms_factory;3125.00;9.93;1593.00;4.41;0
5;arms_factory;3103.00;9.80;1597.00;5.97;0
5;arms_factory;3147.00;9.90;1597.00;2.35;0
5;industrial_complex;3137.00;10.40;1595.00;0.19;0
5;industrial_complex;3136.00;10.00;1591.00;1.39;0
5;industrial_complex;3126.00;9.90;1588.00;4.42;0
5;industrial_complex;3105.00;9.80;1595.00;2.26;0
5;industrial_complex;3149.00;10.23;1595.00;4.92;0
5;industrial_complex;3155.00;9.98;1599.00;0.19;0
5;air_base;3119.00;9.90;1594.00;2.86;0
5;bunker;3129.00;10.40;1597.00;0.70;0
5;bunker;3145.00;10.38;1593.00;1.91;0
5;bunker;3111.00;9.80;1593.00;4.93;0
5;bunker;3156.00;9.95;1599.00;1.31;0
5;bunker;3137.00;10.40;1594.00;3.97;0
5;bunker;3124.00;9.80;1587.00;0.35;0
5;trench;3128.00;9.90;1589.00;3.37;0
5;trench;3105.00;9.80;1596.00;6.04;0
5;trench;3142.00;9.98;1596.00;2.42;0
5;trench;3124.00;9.90;1591.00;0.26;0
5;trench;3146.00;10.40;1591.00;0.36;0
5;trench;3153.00;10.43;1596.00;4.48;0
5;anti_air_building;3148.00;9.95;1597.00;0.86;0
5;anti_air_building;3158.00;9.80;1601.00;3.88;0
5;anti_air_building;3137.00;10.00;1591.00;5.09;0
5;synthetic_refinery;3122.00;9.85;1589.00;2.93;0
5;fuel_silo;3130.00;10.20;1593.00;5.59;0
5;radar_station;3130.00;10.40;1597.00;2.70;0
5;rocket_site;3156.00;9.85;1600.00;4.99;0
5;nuclear_reactor;3142.00;10.05;1595.00;1.38;0
6;arms_factory;2848.00;9.70;1537.00;1.74;0
6;arms_factory;2879.00;9.70;1539.00;4.41;0
6;arms_factory;2850.00;9.68;1536.00;5.97;0
6;arms_factory;2891.00;10.18;1541.00;2.35;0
6;arms_factory;2876.00;9.80;1533.00;0.19;0
6;arms_factory;2890.00;10.05;1540.00;1.39;0
6;industrial_complex;2868.00;9.70;1533.00;4.42;0
6;industrial_complex;2890.00;9.90;1539.00;2.26;0
6;industrial_complex;2870.00;9.75;1532.00;4.92;0
6;industrial_complex;2852.00;9.68;1538.00;0.19;0
6;industrial_complex;2870.00;9.75;1531.00;2.86;0
6;industrial_complex;2854.00;9.73;1537.00;0.70;0
6;air_base;2875.00;10.03;1525.00;1.91;0
6;naval_base;2851.00;9.60;1541.00;-2.68;8621
6;naval_base;2872.00;9.50;1544.00;-2.55;8621
6;naval_base;2852.00;9.53;1542.00;-2.16;8621
6;bunker;2888.00;10.20;1541.00;0.35;0
6;bunker;2893.00;10.45;1535.00;3.37;0
6;bunker;2873.00;9.80;1531.00;6.04;0
6;bunker;2881.00;9.70;1538.00;2.42;0
6;bunker;2848.00;9.70;1536.00;0.26;0
6;bunker;2865.00;10.28;1537.00;0.36;0
6;bunker;2870.00;9.70;1539.00;4.48;0
6;bunker;2880.00;9.70;1541.00;0.86;0
6;bunker;2884.00;10.60;1530.00;3.88;0
6;bunker;2878.00;10.80;1520.00;5.09;0
6;bunker;2862.00;10.28;1535.00;2.93;0
6;bunker;2870.00;9.80;1529.00;5.59;0
6;trench;2857.00;10.07;1535.00;0.87;0
6;trench;2887.00;10.65;1531.00;4.99;0
6;trench;2859.00;10.20;1537.00;1.38;0
6;trench;2874.00;10.65;1518.00;4.04;0
6;trench;2885.00;9.78;1538.00;5.60;0
6;trench;2879.00;10.05;1528.00;3.44;0
6;trench;2873.00;9.80;1530.00;4.64;0
6;trench;2880.00;9.70;1544.00;2.48;0
6;trench;2871.00;10.20;1524.00;4.05;0
6;trench;2872.00;9.70;1539.00;0.43;0
6;trench;2865.00;9.73;1532.00;3.09;0
6;trench;2892.00;10.10;1541.00;6.11;0
6;coastal_bunker;2849.00;9.60;1540.00;-2.68;0
6;coastal_bunker;2855.00;9.50;1544.00;-2.16;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;dockyard;2852.00;9.53;1542.00;-2.16;0
6;anti_air_building;2879.00;10.75;1521.00;0.94;0
6;anti_air_building;2861.00;10.30;1536.00;3.60;0
6;anti_air_building;2891.00;10.00;1538.00;1.44;0
6;synthetic_refinery;2860.00;10.28;1535.00;1.55;0
6;fuel_silo;2889.00;9.80;1537.00;5.67;0
6;radar_station;2872.00;9.80;1532.00;1.33;0
6;rocket_site;2868.00;9.70;1530.00;4.71;0
6;nuclear_reactor;2875.00;10.13;1524.00;1.45;0
7;arms_factory;2879.00;9.60;1558.00;5.97;0
7;arms_factory;2875.00;9.65;1553.00;2.35;0
7;arms_factory;2875.00;9.70;1557.00;0.19;0
7;arms_factory;2881.00;9.65;1554.00;1.39;0
7;arms_factory;2880.00;9.70;1567.00;4.42;0
7;arms_factory;2878.00;9.60;1555.00;2.26;0
7;industrial_complex;2881.00;9.70;1570.00;4.92;0
7;industrial_complex;2875.00;9.70;1557.00;0.19;0
7;industrial_complex;2884.00;9.60;1560.00;2.86;0
7;industrial_complex;2880.00;9.60;1558.00;0.70;0
7;industrial_complex;2878.00;9.60;1555.00;1.91;0
7;industrial_complex;2877.00;9.70;1560.00;4.93;0
7;air_base;2882.00;9.68;1554.00;1.31;0
7;naval_base;2875.00;9.57;1561.00;-2.16;2775
7;naval_base;2883.00;9.50;1581.00;-2.94;2752
7;naval_base;2866.00;9.50;1546.00;-2.03;8621
7;naval_base;2859.00;9.50;1545.00;-3.93;8621
7;naval_base;2875.00;9.50;1563.00;-2.36;2775
7;naval_base;2872.00;9.50;1552.00;-1.47;8621
7;bunker;2878.00;9.60;1555.00;0.36;0
7;bunker;2876.00;9.70;1560.00;4.48;0
7;bunker;2887.00;9.53;1574.00;0.86;0
7;bunker;2885.00;9.60;1559.00;3.88;0
7;bunker;2881.00;9.65;1565.00;5.09;0
7;bunker;2859.00;9.70;1543.00;2.93;0
7;bunker;2865.00;9.55;1548.00;5.59;0
7;trench;2883.00;9.57;1566.00;0.87;0
7;trench;2866.00;9.60;1548.00;4.99;0
7;trench;2872.00;9.65;1557.00;1.38;0
7;trench;2881.00;9.70;1568.00;4.04;0
7;trench;2887.00;9.50;1572.00;5.60;0
7;trench;2874.00;9.70;1554.00;3.44;0
7;trench;2864.00;9.68;1543.00;4.64;0
7;coastal_bunker;2878.00;9.53;1567.00;-2.36;0
7;coastal_bunker;2880.00;9.50;1576.00;-1.77;0
7;coastal_bunker;2860.00;9.55;1545.00;-3.93;0
7;coastal_bunker;2863.00;9.50;1549.00;-2.03;0
7;coastal_bunker;2871.00;9.50;1553.00;-1.47;0
7;coastal_bunker;2870.00;9.50;1557.00;-1.37;0
7;dockyard;2869.00;9.50;1550.00;-2.03;0
7;anti_air_building;2872.00;9.65;1557.00;3.00;0
7;anti_air_building;2882.00;9.70;1576.00;4.56;0
7;anti_air_building;2877.00;9.63;1558.00;0.94;0
7;synthetic_refinery;2873.00;9.50;1552.00;3.60;0
7;fuel_silo;2881.00;9.60;1563.00;1.44;0
7;radar_station;2878.00;9.70;1563.00;3.19;0
7;rocket_site;2882.00;9.63;1566.00;5.67;0
7;nuclear_reactor;2877.00;9.63;1558.00;2.05;0
8;arms_factory;2898.00;11.80;1517.00;0.19;0
8;arms_factory;2898.00;11.93;1518.00;1.39;0
8;arms_factory;2899.00;11.80;1519.00;4.42;0
8;arms_factory;2900.00;10.82;1508.00;2.26;0
8;arms_factory;2898.00;10.80;1509.00;4.92;0
8;arms_factory;2901.00;10.90;1509.00;0.19;0
8;industrial_complex;2904.00;10.78;1509.00;2.86;0
8;industrial_complex;2901.00;10.90;1510.00;0.70;0
8;industrial_complex;2904.00;10.80;1510.00;1.91;0
8;industrial_complex;2900.00;11.00;1511.00;4.93;0
8;industrial_complex;2904.00;10.80;1511.00;1.31;0
8;industrial_complex;2899.00;11.25;1512.00;3.97;0
8;air_base;2902.00;10.95;1512.00;0.35;0
8;bunker;2905.00;10.82;1512.00;3.37;0
8;trench;2900.00;11.18;1513.00;6.04;0
8;anti_air_building;2897.00;11.60;1514.00;2.42;0
8;anti_air_building;2900.00;11.25;1514.00;0.26;0
8;anti_air_building;2897.00;11.75;1515.00;0.36;0
8;synthetic_refinery;2901.00;11.15;1515.00;4.48;0
8;fuel_silo;2899.00;11.53;1516.00;0.86;0
8;radar_station;2901.00;11.07;1514.00;4.23;0
8;rocket_site;2899.00;11.70;1518.00;5.09;0
8;nuclear_reactor;2900.00;10.80;1507.00;2.93;0
9;arms_factory;3046.00;11.73;1531.00;4.42;0
9;arms_factory;3049.00;12.45;1517.00;2.26;0
9;arms_factory;3033.00;11.88;1515.00;4.92;0
9;arms_factory;3058.00;11.03;1523.00;0.19;0
9;arms_factory;3042.00;10.43;1527.00;2.86;0
9;arms_factory;3039.00;11.20;1524.00;0.70;0
9;industrial_complex;3030.00;10.93;1521.00;1.91;0
9;industrial_complex;3019.00;12.45;1516.00;4.93;0
9;industrial_complex;3023.00;12.40;1511.00;1.31;0
9;industrial_complex;3023.00;14.15;1503.00;3.97;0
9;industrial_complex;3051.00;12.63;1514.00;0.35;0
9;industrial_complex;3022.00;11.20;1524.00;3.37;0
9;air_base;3027.00;12.05;1517.00;6.04;0
9;bunker;3038.00;12.53;1509.00;2.42;0
9;bunker;3045.00;10.28;1527.00;0.26;0
9;bunker;3031.00;10.50;1523.00;0.36;0
9;bunker;3023.00;10.88;1526.00;4.48;0
9;bunker;3042.00;10.60;1531.00;0.86;0
9;bunker;3018.00;12.73;1510.00;3.88;0
9;bunker;3044.00;12.32;1516.00;5.09;0
9;bunker;3030.00;11.93;1509.00;2.93;0
9;bunker;3052.00;11.15;1526.00;5.59;0
9;bunker;3023.00;12.28;1510.00;0.87;0
9;bunker;3016.00;11.88;1517.00;4.99;0
9;bunker;3058.00;12.38;1519.00;1.38;0
9;bunker;3059.00;11.10;1524.00;4.04;0
9;bunker;3023.00;15.18;1501.00;5.60;0
9;trench;3030.00;12.90;1503.00;3.44;0
9;trench;3038.00;11.35;1526.00;4.64;0
9;trench;3029.00;12.13;1514.00;2.48;0
9;trench;3022.00;13.00;1506.00;4.05;0
9;trench;3033.00;12.10;1506.00;0.43;0
9;trench;3044.00;12.70;1511.00;3.09;0
9;trench;3024.00;11.00;1525.00;6.11;0
9;trench;3059.00;11.63;1529.00;3.95;0
9;trench;3018.00;12.53;1511.00;5.16;0
9;trench;3060.00;12.15;1520.00;3.00;0
9;trench;3042.00;10.78;1522.00;4.56;0
9;trench;3035.00;11.07;1526.00;0.94;0
9;trench;3045.00;10.28;1527.00;3.60;0
9;trench;3059.00;12.65;1517.00;1.44;0
9;anti_air_building;3043.00;10.68;1522.00;1.55;0
9;anti_air_building;3034.00;10.55;1522.00;5.67;0
9;anti_air_building;3057.00;11.65;1530.00;2.05;0
9;synthetic_refinery;3025.00;12.05;1509.00;4.71;0
9;fuel_silo;3036.00;12.40;1503.00;1.45;0
9;radar_station;3038.00;12.35;1515.00;3.50;0
9;rocket_site;3023.00;10.88;1526.00;0.50;0
9;nuclear_reactor;3025.00;12.55;1515.00;2.05;0
10;arms_factory;3134.00;9.82;1552.00;4.92;0
10;arms_factory;3107.00;9.80;1568.00;0.19;0
10;arms_factory;3119.00;10.00;1552.00;2.86;0
10;arms_factory;3125.00;10.00;1551.00;0.70;0
10;arms_factory;3109.00;10.03;1550.00;1.91;0
10;arms_factory;3117.00;9.90;1560.00;4.93;0
10;industrial_complex;3116.00;9.98;1554.00;1.31;0
10;industrial_complex;3111.00;9.88;1568.00;3.97;0
10;industrial_complex;3131.00;9.80;1559.00;0.35;0
10;industrial_complex;3128.00;9.95;1551.00;3.37;0
10;industrial_complex;3110.00;10.00;1554.00;6.04;0
10;industrial_complex;3123.00;9.90;1562.00;2.42;0
10;air_base;3119.00;9.93;1554.00;0.26;0
10;bunker;3115.00;9.95;1549.00;0.36;0
10;bunker;3120.00;9.88;1562.00;4.48;0
10;bunker;3103.00;9.90;1559.00;0.86;0
10;bunker;3120.00;9.90;1557.00;3.88;0
10;bunker;3109.00;10.00;1560.00;5.09;0
10;bunker;3130.00;9.80;1562.00;2.93;0
10;bunker;3134.00;9.90;1550.00;5.59;0
10;bunker;3127.00;10.20;1546.00;0.87;0
10;trench;3103.00;9.90;1560.00;4.99;0
10;trench;3131.00;9.80;1561.00;1.38;0
10;trench;3131.00;10.10;1546.00;4.04;0
10;trench;3134.00;9.82;1552.00;5.60;0
10;trench;3118.00;10.00;1546.00;3.44;0
10;trench;3121.00;9.88;1563.00;4.64;0
10;trench;3109.00;10.00;1556.00;2.48;0
10;trench;3119.00;9.93;1554.00;4.05;0
10;anti_air_building;3132.00;9.85;1554.00;0.43;0
10;anti_air_building;3109.00;10.00;1548.00;3.09;0
10;anti_air_building;3134.00;9.80;1556.00;6.11;0
10;synthetic_refinery;3131.00;9.82;1552.00;3.95;0
10;fuel_silo;3108.00;9.80;1567.00;5.16;0
10;radar_station;3121.00;9.90;1557.00;1.78;0
10;rocket_site;3119.00;9.90;1555.00;4.56;0
10;nuclear_reactor;3110.00;10.00;1549.00;0.94;0
11;arms_factory;3204.00;10.05;1636.00;2.86;0
11;arms_factory;3183.00;9.70;1622.00;0.70;0
11;arms_factory;3181.00;10.60;1609.00;1.91;0
11;arms_factory;3203.00;9.90;1632.00;4.93;0
11;arms_factory;3202.00;10.40;1646.00;1.31;0
11;arms_factory;3176.00;9.85;1602.00;3.97;0
11;industrial_complex;3177.00;10.15;1617.00;0.35;0
11;industrial_complex;3209.00;10.40;1642.00;3.37;0
11;industrial_complex;3167.00;9.82;1618.00;6.04;0
11;industrial_complex;3180.00;9.70;1623.00;2.42;0
11;industrial_complex;3182.00;10.43;1610.00;0.26;0
11;industrial_complex;3183.00;9.90;1630.00;0.36;0
11;air_base;3190.00;10.30;1634.00;4.48;0
11;bunker;3178.00;10.05;1604.00;0.86;0
11;bunker;3166.00;10.23;1610.00;3.88;0
11;bunker;3165.00;9.90;1620.00;5.09;0
11;bunker;3208.00;10.10;1637.00;2.93;0
11;bunker;3207.00;10.40;1628.00;5.59;0
11;bunker;3189.00;10.30;1645.00;0.87;0
11;bunker;3199.00;10.40;1645.00;4.99;0
11;bunker;3185.00;10.07;1630.00;1.38;0
11;bunker;3185.00;10.30;1638.00;4.04;0
11;bunker;3181.00;10.70;1612.00;5.60;0
11;bunker;3183.00;9.70;1621.00;3.44;0
11;bunker;3197.00;9.93;1629.00;4.64;0
11;bunker;3187.00;9.80;1615.00;2.48;0
11;trench;3188.00;10.30;1635.00;4.05;0
11;trench;3175.00;9.88;1603.00;0.43;0
11;trench;3166.00;9.80;1618.00;3.09;0
11;trench;3185.00;9.88;1611.00;6.11;0
11;trench;3191.00;10.28;1622.00;3.95;0
11;trench;3173.00;9.75;1620.00;5.16;0
11;trench;3209.00;10.40;1641.00;3.00;0
11;trench;3203.00;10.03;1626.00;4.56;0
11;trench;3166.00;10.23;1610.00;0.94;0
11;trench;3185.00;9.70;1625.00;3.60;0
11;trench;3199.00;10.38;1639.00;1.44;0
11;trench;3191.00;10.30;1651.00;1.55;0
11;trench;3190.00;10.30;1641.00;5.67;0
11;anti_air_building;3178.00;9.90;1618.00;2.05;0
11;anti_air_building;3176.00;10.70;1615.00;4.71;0
11;anti_air_building;3194.00;10.30;1648.00;1.45;0
11;synthetic_refinery;3182.00;9.70;1624.00;4.11;0
11;fuel_silo;3181.00;9.70;1621.00;0.50;0
11;radar_station;3187.00;9.82;1627.00;2.73;0
11;rocket_site;3181.00;9.70;1628.00;6.18;0
11;nuclear_reactor;3197.00;10.38;1645.00;1.10;0
12;arms_factory;3218.00;10.40;1675.00;1.91;0
12;arms_factory;3219.00;10.30;1660.00;4.93;0
12;arms_factory;3211.00;10.50;1675.00;1.31;0
12;arms_factory;3212.00;10.60;1670.00;3.97;0
12;arms_factory;3198.00;10.32;1658.00;0.35;0
12;arms_factory;3200.00;10.40;1675.00;3.37;0
12;industrial_complex;3200.00;10.40;1677.00;6.04;0
12;industrial_complex;3193.00;10.30;1675.00;2.42;0
12;industrial_complex;3226.00;10.40;1668.00;0.26;0
12;industrial_complex;3189.00;10.10;1669.00;0.36;0
12;industrial_complex;3200.00;10.30;1661.00;4.48;0
12;industrial_complex;3203.00;10.40;1674.00;0.86;0
12;air_base;3216.00;10.55;1670.00;3.88;0
12;naval_base;3186.00;9.50;1681.00;-1.57;1885
12;naval_base;3182.00;9.50;1668.00;-2.36;1885
12;naval_base;3187.00;9.50;1672.00;-1.82;1885
12;bunker;3225.00;10.38;1673.00;0.87;0
12;bunker;3194.00;10.30;1668.00;4.99;0
12;bunker;3201.00;10.30;1681.00;1.38;0
12;bunker;3208.00;10.30;1679.00;4.04;0
12;bunker;3218.00;10.50;1670.00;5.60;0
12;bunker;3222.00;10.40;1661.00;3.44;0
12;bunker;3206.00;10.38;1677.00;4.64;0
12;bunker;3190.00;10.30;1667.00;2.48;0
12;bunker;3196.00;10.30;1680.00;4.05;0
12;bunker;3198.00;10.30;1661.00;0.43;0
12;trench;3213.00;10.40;1677.00;3.09;0
12;trench;3207.00;10.60;1671.00;6.11;0
12;trench;3204.00;10.07;1661.00;3.95;0
12;trench;3204.00;10.30;1685.00;5.16;0
12;trench;3191.00;10.10;1679.00;3.00;0
12;trench;3200.00;10.30;1685.00;4.56;0
12;trench;3227.00;10.05;1672.00;0.94;0
12;trench;3197.00;10.35;1670.00;3.60;0
12;trench;3223.00;10.40;1664.00;1.44;0
12;trench;3185.00;9.68;1664.00;1.55;0
12;coastal_bunker;3187.00;9.50;1677.00;-1.57;0
12;coastal_bunker;3184.00;9.57;1669.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1675.00;-1.82;0
12;dockyard;3180.00;9.60;1666.00;-2.36;0
12;anti_air_building;3188.00;10.10;1666.00;4.11;0
12;anti_air_building;3193.00;10.30;1673.00;0.50;0
12;anti_air_building;3213.00;10.45;1676.00;2.05;0
12;synthetic_refinery;3208.00;10.30;1684.00;6.18;0
12;fuel_silo;3218.00;10.40;1675.00;1.10;0
12;radar_station;3208.00;10.50;1674.00;4.91;0
12;rocket_site;3217.00;10.57;1667.00;0.50;0
12;nuclear_reactor;3198.00;10.32;1676.00;4.62;0
13;arms_factory;3216.00;10.40;1715.00;1.31;0
13;arms_factory;3178.00;9.65;1707.00;3.97;0
13;arms_factory;3182.00;9.70;1712.00;0.35;0
13;arms_factory;3160.00;9.70;1710.00;3.37;0
13;arms_factory;3184.00;9.70;1709.00;6.04;0
13;arms_factory;3207.00;10.40;1713.00;2.42;0
13;industrial_complex;3230.00;9.70;1718.00;0.26;0
13;industrial_complex;3219.00;10.40;1718.00;0.36;0
13;industrial_complex;3233.00;9.50;1713.00;4.48;0
13;industrial_complex;3186.00;9.73;1714.00;0.86;0
13;industrial_complex;3155.00;9.70;1698.00;3.88;0
13;industrial_complex;3205.00;9.68;1721.00;5.09;0
13;air_base;3214.00;10.40;1715.00;2.93;0
13;naval_base;3149.00;9.50;1701.00;-1.21;2107
13;naval_base;3160.00;9.50;1707.00;0.46;1885
13;naval_base;3180.00;9.55;1718.00;-1.82;1660
13;naval_base;3187.00;9.53;1722.00;-2.90;1660
13;naval_base;3216.00;9.55;1725.00;-3.34;1434
